PC1,PC2,PC3,PC4,PC5
2.5658920901040796,-1.9615627302981156,1.2411912732324455,0.751068469508156,0.14849172727641158
0.9637271300637393,2.0209989749848316,0.7845528778374811,0.7458391112345807,0.4578573177861224
-4.38385524647032,2.9537537216967005,-1.8217631862981376,-0.2382237521899719,0.584227843384142
3.068580816668453,-0.6277493850849102,-4.581096006330028,3.8966427304422315,2.821565211882019
9.662202445228763,-0.3520549988415563,-0.35765329679912455,-0.8063973761193824,-1.0222468910915004
3.887601502929767,-2.97395684395108,0.42297608255640295,-2.9651597052476593,-0.831537995407919
-1.9200295758476311,-0.673142994693634,3.447233267183026,-0.7410350614581179,-1.0984082184183803
-4.441889184117883,0.8519106550958402,4.303377622028153,0.9766286779836948,-0.642826976628805
-2.8265223029406394,0.4660918355197326,1.842262351527195,-1.5197973353260426,-0.659625203180253
-6.871873809956335,-2.371055783453123,2.604721578819723,0.3909286047422025,-1.299835757871606
-5.068439984504825,-1.9201529492838576,1.0207425301351005,-0.2556367993885436,-0.8767662249135565
2.5888581222358,2.9487939151999423,4.9878283351753625,-2.4620157564897074,-2.7512071423781252
-9.380857189695847,-0.531184497851486,-1.8879169894594503,-0.9290973189512102,-0.12125477882974471
-0.8627952688831918,1.247254776221054,3.3697980094217934,1.8524705440183258,2.540192535741308
7.930313293781036,0.1456400608387784,-0.05002609406258623,-0.7982504240843125,-2.1063848361969773
-7.487579212342852,-5.126305171315683,-3.2283261832789085,-0.7109911822071157,-0.5515435074485253
0.5184200546906353,-8.899210514202272,3.942173041642175,-1.778790518884851,0.7239111952391876
6.571605772865724,-3.9677566442961383,2.2511201223198656,-2.7823180699552763,-2.3163267166187937
8.05095604175275,-2.622943866055627,0.5979132657678748,-1.1748723038700948,0.2549211928785467
-2.5653627988230654,-6.8151823310882875,-2.517609679484296,-4.077612170393124,0.1349146810661125
-3.472362951202277,-3.5726017958558303,-0.04924391993046419,-0.10733880589227866,-0.4548632483870982
-4.222891042856795,-4.193744329377188,-1.2361263935142692,-3.763889201096375,-0.2582488413806055
-9.75054409592428,0.8547352417398136,0.5412873140404953,-1.255887275487957,-0.24962367730691448
-1.68820386734358,-4.923655397225843,3.286619270168397,-0.4943068513529543,-0.5401700361255276
-7.7427284118486295,3.263605997256451,-4.429121317327648,-0.5465192628695857,0.6254586255982958
-3.9976605025438996,-9.151543590660562,-0.37849582422836897,9.967846745470206,-7.296589974303176
-2.632028097552454,-1.9816730701969307,4.244323314238226,-0.47145091814727164,-0.826789772264509
-7.23867436439847,1.8057786652185797,1.9159426562832336,-0.5017623715186109,0.7386399360112781
-0.06322830521208742,7.138665050683498,-2.368374677625935,0.13506182736412384,0.21717036516838809
-8.554817888567461,1.833938630971599,4.551720869851174,-0.7645601798800219,0.49927691257009577
-7.012447647356753,1.362967870918072,4.120695862771716,-0.12455689470966853,0.8816525700840595
